,Hourly production [kWh],DayOfWeek,Year,Month,Day,Weekend,PreviusDatLoad,Temp,Hour
6971,6875.138000000001,6,2015,10,18,1,3271.6185833333334,15.8,11
6972,7066.298000000001,6,2015,10,18,1,3271.6185833333334,15.8,12
6973,5346.512,6,2015,10,18,1,3271.6185833333334,18.7,13
6974,4280.2390000000005,6,2015,10,18,1,3271.6185833333334,18.7,14
6975,1674.122,6,2015,10,18,1,3271.6185833333334,18.7,15
6976,203.706,6,2015,10,18,1,3271.6185833333334,18.8,16
6989,2.114,0,2015,10,19,0,3514.749583333334,13.8,5
6990,611.5459999999999,0,2015,10,19,0,3514.749583333334,13.8,6
6991,2399.692,0,2015,10,19,0,3514.749583333334,13.8,7
6992,4708.147,0,2015,10,19,0,3514.749583333334,13.8,8
6993,6111.86,0,2015,10,19,0,3514.749583333334,13.8,9
6994,8254.095,0,2015,10,19,0,3514.749583333334,19.7,10
6995,8588.587,0,2015,10,19,0,3514.749583333334,19.7,11
6996,7602.55,0,2015,10,19,0,3514.749583333334,19.7,12
6997,7112.643,0,2015,10,19,0,3514.749583333334,22.4,13
6998,4768.616,0,2015,10,19,0,3514.749583333334,22.4,14
6999,2061.139,0,2015,10,19,0,3514.749583333334,22.4,15
7000,201.49099999999999,0,2015,10,19,0,3514.749583333334,21.1,16
7001,0.008,0,2015,10,19,0,3514.749583333334,21.1,17
7002,0.016,0,2015,10,19,0,3514.749583333334,21.1,18
7003,0.024,0,2015,10,19,0,3514.749583333334,18.3,19
7004,0.038,0,2015,10,19,0,3514.749583333334,18.3,20
7005,0.016,0,2015,10,19,0,3514.749583333334,18.3,21
7013,5.6579999999999995,1,2015,10,20,0,3083.6812941176477,15.1,5
7014,542.813,1,2015,10,20,0,3083.6812941176477,15.1,6
7015,2092.744,1,2015,10,20,0,3083.6812941176477,15.1,7
7016,5704.786999999999,1,2015,10,20,0,3083.6812941176477,15.1,8
7017,7861.033,1,2015,10,20,0,3083.6812941176477,15.1,9
7018,8414.562,1,2015,10,20,0,3083.6812941176477,18.3,10
7019,6809.286999999999,1,2015,10,20,0,3083.6812941176477,18.3,11
7020,5317.476,1,2015,10,20,0,3083.6812941176477,18.3,12
7021,3045.8070000000002,1,2015,10,20,0,3083.6812941176477,17.6,13
7022,1737.099,1,2015,10,20,0,3083.6812941176477,17.6,14
7023,469.97,1,2015,10,20,0,3083.6812941176477,17.6,15
7024,35.866,1,2015,10,20,0,3083.6812941176477,17.0,16
7030,0.008,1,2015,10,20,0,3083.6812941176477,11.0,22
7037,0.008,2,2015,10,21,0,3233.623846153847,9.6,5
7038,253.938,2,2015,10,21,0,3233.623846153847,9.6,6
7039,987.2589999999999,2,2015,10,21,0,3233.623846153847,9.8,7
7040,1800.8270000000002,2,2015,10,21,0,3233.623846153847,9.8,8
7041,3694.591,2,2015,10,21,0,3233.623846153847,9.8,9
7042,4376.745,2,2015,10,21,0,3233.623846153847,11.1,10
7043,4692.459,2,2015,10,21,0,3233.623846153847,11.1,11
7044,3596.737,2,2015,10,21,0,3233.623846153847,11.1,12
7045,3685.2340000000004,2,2015,10,21,0,3233.623846153847,12.2,13
7046,2444.62,2,2015,10,21,0,3233.623846153847,12.2,14
7047,797.775,2,2015,10,21,0,3233.623846153847,12.2,15
7048,39.93,2,2015,10,21,0,3233.623846153847,11.4,16
7051,0.016,2,2015,10,21,0,3233.623846153847,9.7,19
7062,34.579,3,2015,10,22,0,2028.4722307692307,8.3,6
7063,185.896,3,2015,10,22,0,2028.4722307692307,7.1,7
7064,379.17,3,2015,10,22,0,2028.4722307692307,7.1,8
7065,438.106,3,2015,10,22,0,2028.4722307692307,7.1,9
7066,726.222,3,2015,10,22,0,2028.4722307692307,7.1,10
7067,1225.285,3,2015,10,22,0,2028.4722307692307,7.1,11
7068,1447.737,3,2015,10,22,0,2028.4722307692307,7.1,12
7069,990.7080000000001,3,2015,10,22,0,2028.4722307692307,7.7,13
7070,474.418,3,2015,10,22,0,2028.4722307692307,7.7,14
7071,164.138,3,2015,10,22,0,2028.4722307692307,7.7,15
7072,11.288,3,2015,10,22,0,2028.4722307692307,7.5,16
7086,84.775,4,2015,10,23,0,552.5042727272726,8.5,6
7087,830.3439999999999,4,2015,10,23,0,552.5042727272726,9.0,7
7088,1849.079,4,2015,10,23,0,552.5042727272726,9.0,8
7089,3665.285,4,2015,10,23,0,552.5042727272726,9.0,9
7090,2945.928,4,2015,10,23,0,552.5042727272726,10.8,10
7091,2541.8579999999997,4,2015,10,23,0,552.5042727272726,10.8,11
7092,2227.933,4,2015,10,23,0,552.5042727272726,10.8,12
7093,1985.934,4,2015,10,23,0,552.5042727272726,12.2,13
7094,1500.05,4,2015,10,23,0,552.5042727272726,12.2,14
7095,973.834,4,2015,10,23,0,552.5042727272726,12.2,15
7096,100.316,4,2015,10,23,0,552.5042727272726,11.8,16
7109,0.04,5,2015,10,24,1,1700.4850909090908,7.8,5
7110,595.4630000000001,5,2015,10,24,1,1700.4850909090908,7.8,6
7111,3678.8959999999997,5,2015,10,24,1,1700.4850909090908,10.0,7
7112,5895.22,5,2015,10,24,1,1700.4850909090908,10.0,8
7113,7862.755,5,2015,10,24,1,1700.4850909090908,10.0,9
7114,10089.751,5,2015,10,24,1,1700.4850909090908,13.3,10
7115,10603.947,5,2015,10,24,1,1700.4850909090908,13.3,11
7116,9607.572,5,2015,10,24,1,1700.4850909090908,13.3,12
7117,8382.955,5,2015,10,24,1,1700.4850909090908,14.3,13
7118,6103.1990000000005,5,2015,10,24,1,1700.4850909090908,14.3,14
7119,2692.809,5,2015,10,24,1,1700.4850909090908,14.3,15
7120,178.627,5,2015,10,24,1,1700.4850909090908,12.2,16
7134,0.146,6,2015,10,25,1,5474.269499999999,1.3,6
7135,682.569,6,2015,10,25,1,5474.269499999999,2.6,7
7136,3774.827,6,2015,10,25,1,5474.269499999999,2.6,8
7137,7510.78,6,2015,10,25,1,5474.269499999999,2.6,9
7138,10336.626,6,2015,10,25,1,5474.269499999999,9.4,10
7139,11670.935,6,2015,10,25,1,5474.269499999999,9.4,11
7140,11917.471000000001,6,2015,10,25,1,5474.269499999999,9.4,12
7141,11226.489,6,2015,10,25,1,5474.269499999999,14.2,13
7142,9479.599,6,2015,10,25,1,5474.269499999999,14.2,14
7143,6710.981,6,2015,10,25,1,5474.269499999999,14.2,15
7144,3005.777,6,2015,10,25,1,5474.269499999999,15.0,16
7145,186.18,6,2015,10,25,1,5474.269499999999,15.0,17
7158,0.905,0,2015,10,26,0,6375.198333333334,1.1,6
7159,465.381,0,2015,10,26,0,6375.198333333334,2.2,7
7160,2879.968,0,2015,10,26,0,6375.198333333334,2.2,8
7161,6087.672,0,2015,10,26,0,6375.198333333334,2.2,9
7162,9034.408000000001,0,2015,10,26,0,6375.198333333334,9.6,10
7163,10390.215,0,2015,10,26,0,6375.198333333334,9.6,11
7164,11323.616000000002,0,2015,10,26,0,6375.198333333334,9.6,12
7165,10361.396,0,2015,10,26,0,6375.198333333334,17.0,13
7166,8865.015,0,2015,10,26,0,6375.198333333334,17.0,14
7167,5750.244000000001,0,2015,10,26,0,6375.198333333334,17.0,15
7168,2337.237,0,2015,10,26,0,6375.198333333334,17.0,16
7169,177.37099999999998,0,2015,10,26,0,6375.198333333334,17.0,17
7171,0.008,0,2015,10,26,0,6375.198333333334,9.2,19
7175,0.039,0,2015,10,26,0,6375.198333333334,5.5,23
7176,0.016,1,2015,10,27,0,4833.819642857144,5.1,0
7177,0.024,1,2015,10,27,0,4833.819642857144,4.3,1
7182,0.797,1,2015,10,27,0,4833.819642857144,2.9,6
7183,643.506,1,2015,10,27,0,4833.819642857144,3.0,7
7184,3583.478,1,2015,10,27,0,4833.819642857144,3.0,8
7185,6354.219,1,2015,10,27,0,4833.819642857144,3.0,9
7186,8651.192,1,2015,10,27,0,4833.819642857144,10.0,10
7187,10103.098,1,2015,10,27,0,4833.819642857144,10.0,11
7188,10733.844,1,2015,10,27,0,4833.819642857144,10.0,12
7189,9429.042,1,2015,10,27,0,4833.819642857144,16.4,13
7190,7642.5509999999995,1,2015,10,27,0,4833.819642857144,16.4,14
7191,5351.535,1,2015,10,27,0,4833.819642857144,16.4,15
7192,2350.743,1,2015,10,27,0,4833.819642857144,17.2,16
7193,131.83,1,2015,10,27,0,4833.819642857144,17.2,17
7207,298.98900000000003,2,2015,10,28,0,4641.133928571428,6.2,7
7208,2023.1689999999999,2,2015,10,28,0,4641.133928571428,6.2,8
7209,4526.959,2,2015,10,28,0,4641.133928571428,6.2,9
7210,7157.116999999999,2,2015,10,28,0,4641.133928571428,9.1,10
7211,9110.629,2,2015,10,28,0,4641.133928571428,9.1,11
7212,9672.867,2,2015,10,28,0,4641.133928571428,9.1,12
7213,9644.815,2,2015,10,28,0,4641.133928571428,15.6,13
7214,7989.061,2,2015,10,28,0,4641.133928571428,15.6,14
7215,5643.36,2,2015,10,28,0,4641.133928571428,15.6,15
7216,2212.05,2,2015,10,28,0,4641.133928571428,15.4,16
7217,107.47399999999999,2,2015,10,28,0,4641.133928571428,15.4,17
7223,0.008,2,2015,10,28,0,4641.133928571428,6.0,23
7230,0.7240000000000001,3,2015,10,29,0,4865.541500000001,7.8,6
7231,373.286,3,2015,10,29,0,4865.541500000001,8.3,7
7232,1723.805,3,2015,10,29,0,4865.541500000001,8.3,8
7233,4387.656,3,2015,10,29,0,4865.541500000001,8.3,9
7234,6879.512,3,2015,10,29,0,4865.541500000001,13.2,10
7235,8081.236999999999,3,2015,10,29,0,4865.541500000001,13.2,11
7236,8575.365,3,2015,10,29,0,4865.541500000001,13.2,12
7237,9109.091999999999,3,2015,10,29,0,4865.541500000001,15.7,13
7238,8372.371,3,2015,10,29,0,4865.541500000001,15.7,14
7239,5508.57,3,2015,10,29,0,4865.541500000001,15.7,15
7240,2040.9129999999998,3,2015,10,29,0,4865.541500000001,13.4,16
7241,70.69800000000001,3,2015,10,29,0,4865.541500000001,13.4,17
7254,0.016,4,2015,10,30,0,4593.602416666666,1.5,6
7255,560.48,4,2015,10,30,0,4593.602416666666,2.3,7
7256,3709.063,4,2015,10,30,0,4593.602416666666,2.3,8
7257,6625.4980000000005,4,2015,10,30,0,4593.602416666666,2.3,9
7258,9591.796999999999,4,2015,10,30,0,4593.602416666666,10.6,10
7259,10825.136999999999,4,2015,10,30,0,4593.602416666666,10.6,11
7260,10817.434,4,2015,10,30,0,4593.602416666666,10.6,12
7261,10218.166,4,2015,10,30,0,4593.602416666666,14.9,13
7262,7977.188,4,2015,10,30,0,4593.602416666666,14.9,14
7263,4585.562,4,2015,10,30,0,4593.602416666666,14.9,15
7264,1422.91,4,2015,10,30,0,4593.602416666666,15.4,16
7265,47.345,4,2015,10,30,0,4593.602416666666,15.4,17
7266,0.008,4,2015,10,30,0,4593.602416666666,15.4,18
7268,0.008,4,2015,10,30,0,4593.602416666666,6.3,20
7269,0.024,4,2015,10,30,0,4593.602416666666,6.3,21
7270,0.024,4,2015,10,30,0,4593.602416666666,3.9,22
7271,0.032,4,2015,10,30,0,4593.602416666666,3.9,23
7273,0.008,5,2015,10,31,1,3904.746588235295,2.3,1
7278,0.008,5,2015,10,31,1,3904.746588235295,1.3,6
7279,447.67699999999996,5,2015,10,31,1,3904.746588235295,3.7,7
7280,3005.5490000000004,5,2015,10,31,1,3904.746588235295,3.7,8
7281,5709.5830000000005,5,2015,10,31,1,3904.746588235295,3.7,9
7282,7558.7119999999995,5,2015,10,31,1,3904.746588235295,11.6,10
7283,8551.368,5,2015,10,31,1,3904.746588235295,11.6,11
7284,9200.996,5,2015,10,31,1,3904.746588235295,11.6,12
7285,8188.427,5,2015,10,31,1,3904.746588235295,15.7,13
7286,6828.946,5,2015,10,31,1,3904.746588235295,15.7,14
7287,4356.209,5,2015,10,31,1,3904.746588235295,15.7,15
7288,1379.3329999999999,5,2015,10,31,1,3904.746588235295,13.6,16
7289,51.063,5,2015,10,31,1,3904.746588235295,13.6,17
7302,505.839,6,2015,11,1,1,3703.080403381642,3.3,6
7303,3769.0370000000003,6,2015,11,1,1,3703.080403381642,2.8,7
7304,7499.133000000001,6,2015,11,1,1,3703.080403381642,2.8,8
7305,9512.767,6,2015,11,1,1,3703.080403381642,2.8,9
7306,11101.482,6,2015,11,1,1,3703.080403381642,10.1,10
7307,11540.014,6,2015,11,1,1,3703.080403381642,10.1,11
7308,10775.678999999998,6,2015,11,1,1,3703.080403381642,10.1,12
7309,8838.985,6,2015,11,1,1,3703.080403381642,10.1,13
7310,5791.034000000001,6,2015,11,1,1,3703.080403381642,10.1,14
7311,1959.401,6,2015,11,1,1,3703.080403381642,10.1,15
7312,46.843,6,2015,11,1,1,3703.080403381642,14.0,16
7326,500.39099999999996,0,2015,11,2,0,6485.473999999999,-1.8,6
7327,4004.4559999999997,0,2015,11,2,0,6485.473999999999,-1.8,7
7328,7745.389,0,2015,11,2,0,6485.473999999999,-1.8,8
7329,10152.058,0,2015,11,2,0,6485.473999999999,-1.8,9
7330,11382.837,0,2015,11,2,0,6485.473999999999,6.4,10
7331,11596.775,0,2015,11,2,0,6485.473999999999,6.4,11
7332,10822.364,0,2015,11,2,0,6485.473999999999,6.4,12
7333,9062.226,0,2015,11,2,0,6485.473999999999,12.6,13
7334,6298.549,0,2015,11,2,0,6485.473999999999,12.6,14
7335,2310.1,0,2015,11,2,0,6485.473999999999,12.6,15
7336,59.724,0,2015,11,2,0,6485.473999999999,13.3,16
7339,0.008,0,2015,11,2,0,6485.473999999999,3.5,19
7341,0.053,0,2015,11,2,0,6485.473999999999,3.5,21
7342,0.032,0,2015,11,2,0,6485.473999999999,1.2,22
7343,0.039,0,2015,11,2,0,6485.473999999999,1.2,23
7344,0.008,1,2015,11,3,0,4929.000066666669,0.9,0
7350,468.461,1,2015,11,3,0,4929.000066666669,-1.2,6
7351,3467.2070000000003,1,2015,11,3,0,4929.000066666669,-1.4,7
7352,6667.735,1,2015,11,3,0,4929.000066666669,-1.4,8
7353,8816.629,1,2015,11,3,0,4929.000066666669,-1.4,9
7354,10501.555,1,2015,11,3,0,4929.000066666669,6.8,10
7355,11070.125,1,2015,11,3,0,4929.000066666669,6.8,11
7356,10418.481,1,2015,11,3,0,4929.000066666669,6.8,12
7357,8596.78,1,2015,11,3,0,4929.000066666669,14.1,13
7358,5677.4580000000005,1,2015,11,3,0,4929.000066666669,14.1,14
7359,1735.0410000000002,1,2015,11,3,0,4929.000066666669,14.1,15
7360,24.811,1,2015,11,3,0,4929.000066666669,13.9,16
7363,0.008,1,2015,11,3,0,4929.000066666669,4.4,19
7364,0.016,1,2015,11,3,0,4929.000066666669,4.4,20
7365,0.008,1,2015,11,3,0,4929.000066666669,4.4,21
7366,0.023,1,2015,11,3,0,4929.000066666669,0.9,22
7367,0.008,1,2015,11,3,0,4929.000066666669,0.9,23
7374,433.82599999999996,2,2015,11,4,0,3967.314941176471,-2.2,6
7375,3680.324,2,2015,11,4,0,3967.314941176471,-1.8,7
7376,6694.404,2,2015,11,4,0,3967.314941176471,-1.8,8
7377,9353.976,2,2015,11,4,0,3967.314941176471,-1.8,9
7378,11057.559,2,2015,11,4,0,3967.314941176471,6.3,10
7379,11256.736,2,2015,11,4,0,3967.314941176471,6.3,11
7380,10485.888,2,2015,11,4,0,3967.314941176471,6.3,12
7381,8688.841999999999,2,2015,11,4,0,3967.314941176471,13.7,13
7382,5931.198,2,2015,11,4,0,3967.314941176471,13.7,14
7383,2017.019,2,2015,11,4,0,3967.314941176471,13.7,15
7384,37.885999999999996,2,2015,11,4,0,3967.314941176471,14.7,16
7398,383.88300000000004,3,2015,11,5,0,6330.696181818182,-2.1,6
7399,3420.7459999999996,3,2015,11,5,0,6330.696181818182,-2.0,7
7400,6879.821999999999,3,2015,11,5,0,6330.696181818182,-2.0,8
7401,9406.511,3,2015,11,5,0,6330.696181818182,-2.0,9
7402,10819.677,3,2015,11,5,0,6330.696181818182,6.9,10
7403,11028.372,3,2015,11,5,0,6330.696181818182,6.9,11
7404,10248.612,3,2015,11,5,0,6330.696181818182,6.9,12
7405,8489.767,3,2015,11,5,0,6330.696181818182,14.7,13
7406,5715.727,3,2015,11,5,0,6330.696181818182,14.7,14
7407,1871.918,3,2015,11,5,0,6330.696181818182,14.7,15
7408,31.925,3,2015,11,5,0,6330.696181818182,14.0,16
7422,341.376,4,2015,11,6,0,6208.814545454546,-2.3,6
7423,3222.1079999999997,4,2015,11,6,0,6208.814545454546,-1.4,7
7424,6827.681,4,2015,11,6,0,6208.814545454546,-1.4,8
7425,9319.911,4,2015,11,6,0,6208.814545454546,-1.4,9
7426,10527.902,4,2015,11,6,0,6208.814545454546,8.2,10
7427,10734.732,4,2015,11,6,0,6208.814545454546,8.2,11
7428,9988.328000000001,4,2015,11,6,0,6208.814545454546,8.2,12
7429,8238.381,4,2015,11,6,0,6208.814545454546,15.7,13
7430,5400.43,4,2015,11,6,0,6208.814545454546,15.7,14
7431,1714.683,4,2015,11,6,0,6208.814545454546,15.7,15
7432,28.916999999999998,4,2015,11,6,0,6208.814545454546,12.8,16
7446,297.714,5,2015,11,7,1,6031.313545454546,-1.4,6
7447,3067.5809999999997,5,2015,11,7,1,6031.313545454546,-1.6,7
7448,6620.566999999999,5,2015,11,7,1,6031.313545454546,-1.6,8
7449,8635.87,5,2015,11,7,1,6031.313545454546,-1.6,9
7450,9593.811,5,2015,11,7,1,6031.313545454546,9.1,10
7451,10520.07,5,2015,11,7,1,6031.313545454546,9.1,11
7452,9740.984,5,2015,11,7,1,6031.313545454546,9.1,12
7453,7893.933000000001,5,2015,11,7,1,6031.313545454546,16.1,13
7454,5087.875,5,2015,11,7,1,6031.313545454546,16.1,14
7455,1541.016,5,2015,11,7,1,6031.313545454546,16.1,15
7456,22.533,5,2015,11,7,1,6031.313545454546,14.9,16
7470,283.871,6,2015,11,8,1,5729.268545454546,-0.5,6
7471,2995.2690000000002,6,2015,11,8,1,5729.268545454546,0.0,7
7472,6767.7519999999995,6,2015,11,8,1,5729.268545454546,0.0,8
7473,8786.894,6,2015,11,8,1,5729.268545454546,0.0,9
7474,9770.617,6,2015,11,8,1,5729.268545454546,8.3,10
7475,9703.454,6,2015,11,8,1,5729.268545454546,8.3,11
7476,8249.002,6,2015,11,8,1,5729.268545454546,8.3,12
7477,4838.346,6,2015,11,8,1,5729.268545454546,14.8,13
7478,3615.1079999999997,6,2015,11,8,1,5729.268545454546,14.8,14
7479,1250.5819999999999,6,2015,11,8,1,5729.268545454546,14.8,15
7480,21.964000000000002,6,2015,11,8,1,5729.268545454546,13.3,16
7494,277.759,0,2015,11,9,0,5116.623545454545,3.7,6
7495,3033.84,0,2015,11,9,0,5116.623545454545,2.9,7
7496,6725.757,0,2015,11,9,0,5116.623545454545,2.9,8
7497,9105.909,0,2015,11,9,0,5116.623545454545,2.9,9
7498,10587.546999999999,0,2015,11,9,0,5116.623545454545,12.3,10
7499,10789.878999999999,0,2015,11,9,0,5116.623545454545,12.3,11
7500,10074.780999999999,0,2015,11,9,0,5116.623545454545,12.3,12
7501,8357.742,0,2015,11,9,0,5116.623545454545,19.0,13
7502,5496.806,0,2015,11,9,0,5116.623545454545,19.0,14
7503,1626.134,0,2015,11,9,0,5116.623545454545,19.0,15
7504,17.238,0,2015,11,9,0,5116.623545454545,18.9,16
7518,205.324,1,2015,11,10,0,6008.490181818182,6.1,6
7519,2102.2929999999997,1,2015,11,10,0,6008.490181818182,5.5,7
7520,4261.173,1,2015,11,10,0,6008.490181818182,5.5,8
7521,5156.880999999999,1,2015,11,10,0,6008.490181818182,5.5,9
7522,4597.460999999999,1,2015,11,10,0,6008.490181818182,18.5,10
7523,5422.905,1,2015,11,10,0,6008.490181818182,18.5,11
7524,4760.875,1,2015,11,10,0,6008.490181818182,18.5,12
7525,2355.802,1,2015,11,10,0,6008.490181818182,19.3,13
7526,1440.12,1,2015,11,10,0,6008.490181818182,19.3,14
7527,848.717,1,2015,11,10,0,6008.490181818182,19.3,15
7528,17.792,1,2015,11,10,0,6008.490181818182,17.7,16
7530,0.008,1,2015,11,10,0,6008.490181818182,17.7,18
7531,0.016,1,2015,11,10,0,6008.490181818182,15.3,19
7532,0.016,1,2015,11,10,0,6008.490181818182,15.3,20
7533,0.023,1,2015,11,10,0,6008.490181818182,15.3,21
7534,0.024,1,2015,11,10,0,6008.490181818182,8.9,22
7535,0.038,1,2015,11,10,0,6008.490181818182,8.9,23
7542,261.59,2,2015,11,11,0,1833.498117647059,5.2,6
7543,2546.616,2,2015,11,11,0,1833.498117647059,4.8,7
7544,5812.943,2,2015,11,11,0,1833.498117647059,4.8,8
7545,7752.001,2,2015,11,11,0,1833.498117647059,4.8,9
7546,9070.798,2,2015,11,11,0,1833.498117647059,17.6,10
7547,9752.089,2,2015,11,11,0,1833.498117647059,17.6,11
7548,8981.11,2,2015,11,11,0,1833.498117647059,17.6,12
7549,6736.45,2,2015,11,11,0,1833.498117647059,23.0,13
7550,4773.135,2,2015,11,11,0,1833.498117647059,23.0,14
7551,1173.3519999999999,2,2015,11,11,0,1833.498117647059,23.0,15
7552,11.402000000000001,2,2015,11,11,0,1833.498117647059,19.8,16
7555,0.008,2,2015,11,11,0,1833.498117647059,15.6,19
7556,0.016,2,2015,11,11,0,1833.498117647059,15.6,20
7566,215.612,3,2015,11,12,0,4374.7315384615395,6.8,6
7567,2614.805,3,2015,11,12,0,4374.7315384615395,6.0,7
7568,6367.085,3,2015,11,12,0,4374.7315384615395,6.0,8
7569,8466.636,3,2015,11,12,0,4374.7315384615395,6.0,9
7570,9499.548,3,2015,11,12,0,4374.7315384615395,15.4,10
7571,10061.351999999999,3,2015,11,12,0,4374.7315384615395,15.4,11
7572,9401.565999999999,3,2015,11,12,0,4374.7315384615395,15.4,12
7573,7746.361999999999,3,2015,11,12,0,4374.7315384615395,21.6,13
7574,4846.099,3,2015,11,12,0,4374.7315384615395,21.6,14
7575,1080.779,3,2015,11,12,0,4374.7315384615395,21.6,15
7576,11.059000000000001,3,2015,11,12,0,4374.7315384615395,20.0,16
7577,0.008,3,2015,11,12,0,4374.7315384615395,20.0,17
7578,0.024,3,2015,11,12,0,4374.7315384615395,20.0,18
7579,0.024,3,2015,11,12,0,4374.7315384615395,11.0,19
7580,0.016,3,2015,11,12,0,4374.7315384615395,11.0,20
7581,0.031,3,2015,11,12,0,4374.7315384615395,11.0,21
7582,0.024,3,2015,11,12,0,4374.7315384615395,7.8,22
7583,0.046,3,2015,11,12,0,4374.7315384615395,7.8,23
7584,0.039,4,2015,11,13,0,3350.6153333333336,7.3,0
7590,185.765,4,2015,11,13,0,3350.6153333333336,5.0,6
7591,2275.657,4,2015,11,13,0,3350.6153333333336,4.0,7
7592,5743.33,4,2015,11,13,0,3350.6153333333336,4.0,8
7593,8460.928,4,2015,11,13,0,3350.6153333333336,4.0,9
7594,9694.207,4,2015,11,13,0,3350.6153333333336,13.4,10
7595,9415.463,4,2015,11,13,0,3350.6153333333336,13.4,11
7596,8484.347,4,2015,11,13,0,3350.6153333333336,13.4,12
7597,6973.669,4,2015,11,13,0,3350.6153333333336,19.4,13
7598,4327.002,4,2015,11,13,0,3350.6153333333336,19.4,14
7599,1143.569,4,2015,11,13,0,3350.6153333333336,19.4,15
7600,10.1,4,2015,11,13,0,3350.6153333333336,18.0,16
7603,0.022000000000000002,4,2015,11,13,0,3350.6153333333336,9.8,19
7604,0.008,4,2015,11,13,0,3350.6153333333336,9.8,20
7605,0.039,4,2015,11,13,0,3350.6153333333336,9.8,21
7606,0.031,4,2015,11,13,0,3350.6153333333336,7.3,22
7614,154.714,5,2015,11,14,1,3544.636,2.9,6
7615,1855.6,5,2015,11,14,1,3544.636,2.1,7
7616,5098.552,5,2015,11,14,1,3544.636,2.1,8
7617,7891.1990000000005,5,2015,11,14,1,3544.636,2.1,9
7618,9384.702,5,2015,11,14,1,3544.636,10.3,10
7619,9584.21,5,2015,11,14,1,3544.636,10.3,11
7620,8890.702,5,2015,11,14,1,3544.636,10.3,12
7621,7181.06,5,2015,11,14,1,3544.636,17.2,13
7622,4230.859,5,2015,11,14,1,3544.636,17.2,14
7623,1091.632,5,2015,11,14,1,3544.636,17.2,15
7624,10.211,5,2015,11,14,1,3544.636,17.2,16
7638,170.815,6,2015,11,15,1,5033.949181818181,6.9,6
7639,1460.4170000000001,6,2015,11,15,1,5033.949181818181,5.0,7
7640,3535.2859999999996,6,2015,11,15,1,5033.949181818181,5.0,8
7641,5292.34,6,2015,11,15,1,5033.949181818181,5.0,9
7642,6773.441,6,2015,11,15,1,5033.949181818181,10.5,10
7643,8116.564,6,2015,11,15,1,5033.949181818181,10.5,11
7644,8168.619000000001,6,2015,11,15,1,5033.949181818181,10.5,12
7645,6282.485,6,2015,11,15,1,5033.949181818181,14.3,13
7646,3726.97,6,2015,11,15,1,5033.949181818181,14.3,14
7647,901.23,6,2015,11,15,1,5033.949181818181,14.3,15
7648,8.434,6,2015,11,15,1,5033.949181818181,12.4,16
7662,56.593999999999994,0,2015,11,16,0,4039.6910000000003,1.6,6
7663,1807.991,0,2015,11,16,0,4039.6910000000003,1.0,7
7664,4927.872,0,2015,11,16,0,4039.6910000000003,1.0,8
7665,7706.392,0,2015,11,16,0,4039.6910000000003,1.0,9
7666,8610.413,0,2015,11,16,0,4039.6910000000003,9.3,10
7667,9267.763,0,2015,11,16,0,4039.6910000000003,9.3,11
7668,8741.532,0,2015,11,16,0,4039.6910000000003,9.3,12
7669,7081.098000000001,0,2015,11,16,0,4039.6910000000003,15.6,13
7670,4172.995,0,2015,11,16,0,4039.6910000000003,15.6,14
7671,1016.227,0,2015,11,16,0,4039.6910000000003,15.6,15
7672,10.305,0,2015,11,16,0,4039.6910000000003,14.8,16
7676,0.008,0,2015,11,16,0,4039.6910000000003,11.7,20
7677,0.023,0,2015,11,16,0,4039.6910000000003,11.7,21
7686,128.19899999999998,1,2015,11,17,0,4107.631769230769,3.5,6
7687,2075.045,1,2015,11,17,0,4107.631769230769,2.5,7
7688,5735.298000000001,1,2015,11,17,0,4107.631769230769,2.5,8
7689,8065.201,1,2015,11,17,0,4107.631769230769,2.5,9
7690,9244.4,1,2015,11,17,0,4107.631769230769,12.6,10
7691,9559.117,1,2015,11,17,0,4107.631769230769,12.6,11
7692,8888.759,1,2015,11,17,0,4107.631769230769,12.6,12
7693,7240.368,1,2015,11,17,0,4107.631769230769,18.8,13
7694,4299.616,1,2015,11,17,0,4107.631769230769,18.8,14
7695,1019.748,1,2015,11,17,0,4107.631769230769,18.8,15
7696,8.718,1,2015,11,17,0,4107.631769230769,16.8,16
7699,0.008,1,2015,11,17,0,4107.631769230769,7.7,19
7700,0.008,1,2015,11,17,0,4107.631769230769,7.7,20
